epoch,time,lr,loss,acc,val_loss,val_acc
1,73.00024920800206,0.001,0.0768449301644852,97.45972738537795,0.02961921150495937,99.00826446280992
2,77.95093562499824,0.001,0.023622146411193014,99.27715819909129,0.005323466603126577,99.6694214876033
3,78.28573933399457,0.001,0.019290607276986952,99.3391160677406,0.008844802866031778,99.50413223140495
4,79.00476741699822,0.001,0.0011622844803899403,99.9793473771169,0.0031922755234123647,99.83471074380165
5,79.90634079199663,0.001,0.0006055970329807121,100.0,0.002137912133576148,99.83471074380165
6,78.95985279099841,0.001,0.013162841212894861,99.6695580338703,0.06288354366032545,98.67768595041322
7,80.60191150000173,0.001,0.04200881168768888,98.74019000413053,0.004686287492667594,100.0
8,80.21400304199778,0.001,0.0050818908471410695,99.83477901693514,0.0019578107553322546,99.83471074380165
9,81.54213887500373,0.001,0.013299176752621532,99.58694754233788,0.009415394909610618,99.83471074380165
10,79.2388519160013,0.001,0.004058775102603009,99.79347377116893,0.00597323162631759,99.6694214876033
11,79.27278975000081,0.001,0.004845383252001909,99.87608426270137,0.03808261587877165,99.33884276082694
12,79.27062333399954,0.001,0.016282146426973898,99.54564229657167,0.009239012750191806,99.83471074380165
13,78.79297220800072,0.001,0.002892049318294353,99.89673688558447,0.004378524895378365,99.83471074380165
14,80.91638358400087,0.001,0.001008243935040339,99.93804213135068,0.0004015394604766322,100.0
15,83.20863616599672,0.001,0.00021998069736528595,100.0,0.0011416686268535723,100.0
16,78.54350837499805,0.001,0.00014681208916186478,100.0,0.0025793627102261366,99.83471074380165
17,79.00061004199961,0.001,7.68291144660414e-05,100.0,0.001550645578422255,99.83471074380165
18,80.52588841700344,0.001,5.288981364253372e-05,100.0,0.0011557002318166134,100.0
19,82.56476912499784,0.001,3.011121780731461e-05,100.0,0.0019338548917771695,99.83471074380165
20,80.48682183300116,0.001,4.169550143248732e-05,100.0,0.0024587301418363466,99.83471074380165
21,79.20622545800143,0.0001,3.4761155911078855e-05,100.0,0.003267555751235028,99.83471074380165
22,79.4434134999974,0.0001,7.558447963334948e-05,100.0,0.0026019444779810954,99.83471074380165
23,79.77796091700293,0.0001,1.0050791036409912e-05,100.0,0.0031695611890491136,99.83471074380165
24,82.28077054199821,0.0001,2.8004471574587114e-05,100.0,0.001904592584246116,99.83471074380165
25,83.4770075829947,0.0001,4.100355731856448e-05,100.0,0.0014145182324770856,99.83471074380165
26,82.86251370800164,0.0001,1.540114491874413e-05,100.0,0.003942932418260531,99.83471074380165
27,83.24406341600115,1e-05,9.835008643743195e-06,100.0,0.0022873622935586646,99.83471074380165
28,81.726666458002,1e-05,1.433022380881354e-05,100.0,0.003916522266171499,99.83471074380165
29,80.38244683299854,1e-05,1.162508306377123e-05,100.0,0.001658133600480788,99.83471074380165
30,81.8478363749964,1e-05,1.7395442938397717e-05,100.0,0.002269877620289835,99.83471074380165
31,81.00747595800203,1e-05,2.898009133997502e-05,100.0,0.0027893399045954667,99.83471074380165
32,81.25995541699376,1e-05,2.3793905864772934e-05,100.0,0.0027529683007851266,99.83471074380165
33,79.1509301249971,1.0000000000000002e-06,3.308693182407888e-05,100.0,0.003290556548370111,99.83471074380165
34,79.3721461669993,1.0000000000000002e-06,9.97217325461461e-06,100.0,0.0030968216650041186,99.83471074380165
35,80.40023229199869,1.0000000000000002e-06,9.862301994826734e-06,100.0,0.0032582908798196725,99.83471074380165
36,79.48582670800533,1.0000000000000002e-06,1.0099010431994133e-05,100.0,0.0016809220500889307,99.83471074380165
37,79.00679633300024,1.0000000000000002e-06,1.1036967424467876e-05,100.0,0.0015814625065495194,99.83471074380165
38,79.01888604100532,1.0000000000000002e-06,1.4730228436740974e-05,100.0,0.001945383587663547,99.83471074380165
39,79.26023270800215,1.0000000000000002e-07,1.625947785978632e-05,100.0,0.004771815101259914,99.83471074380165
40,78.98730020800576,1.0000000000000002e-07,1.6420266220806436e-05,100.0,0.0033710866155486144,99.83471074380165
